CustomerID,OfferID,ContractID,PaymentModeID,ServiceID,ChurnID,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,TenureInMonth
0380-ZCSBI,1,2,1,24,1,4.42,,20.0,198.7,0.0,0.0,44.2,242.9,10
0383-CLDDA,4,4,1,157,1,18.47,28.0,85.35,5897.4,0.0,0.0,1274.43,7171.83,69
0384-LPITE,1,6,1,112,1,,19.0,62.05,2511.55,0.0,0.0,0.0,2511.55,40
0384-RVBPI,3,2,1,158,1,12.6,29.0,64.4,1398.6,0.0,0.0,252.0,1650.6,20
0386-CWRGM,1,5,1,24,1,47.5,,19.4,967.85,0.0,0.0,2185.0,3152.85,46
0388-EOPEX,1,3,2,73,11,9.79,41.0,74.4,139.4,0.0,0.0,19.58,158.98,2
0390-DCFDQ,2,3,3,13,8,15.28,30.0,70.45,70.45,0.0,0.0,15.28,85.73,1
0392-BZIUW,1,4,1,159,1,6.58,7.0,105.0,7589.8,0.0,0.0,473.76,8063.56,72
0394-YONDK,1,5,1,21,1,1.22,,25.15,1790.15,0.0,0.0,85.4,1875.55,70
0396-HUJBP,1,2,1,24,5,49.91,,19.3,44.4,0.0,0.0,99.82,144.22,2
0396-UKGAI,3,3,2,160,1,1.58,47.0,55.3,1284.2,0.0,0.0,36.34,1320.54,23
0396-YCHWO,6,3,2,70,1,40.58,12.0,95.4,3474.2,0.0,0.0,1460.88,4935.08,36
0397-GZBBC,1,3,2,161,18,10.78,15.0,93.85,5574.75,8.13,0.0,636.02,6202.64,59
0397-ZXWQF,4,5,2,24,1,47.31,,20.5,1430.95,0.0,0.0,3169.77,4600.72,67
0401-WDBXM,1,4,2,162,1,8.33,59.0,105.55,7542.25,0.0,10.0,599.76,8152.01,72
0402-CQAJN,1,3,2,41,19,24.04,59.0,101.9,3545.35,0.0,0.0,889.48,4434.83,37
0402-OAMEN,4,5,2,21,1,20.56,,24.45,1709.1,0.0,0.0,1480.32,3189.42,72
0404-AHASP,4,5,1,24,1,27.97,,19.7,1421.9,0.0,0.0,2013.84,3435.74,72
0404-SWRVG,2,3,2,58,3,14.6,71.0,74.4,229.55,8.74,0.0,43.8,264.61,3
0406-BPDVR,5,1,1,84,14,33.49,8.0,101.5,5373.1,0.0,0.0,1808.46,7181.56,54
0407-BDJKB,1,3,2,22,17,35.22,16.0,95.75,5742.9,0.0,0.0,2113.2,7856.1,60
0409-WTMPL,5,1,1,163,1,37.95,18.0,110.65,6526.65,0.0,0.0,2201.1,8727.75,58
0410-IPFTY,6,3,2,90,1,12.03,9.0,83.85,2674.15,11.37,0.0,372.93,3035.71,31
0411-EZJZE,1,3,2,164,5,20.1,29.0,60.25,170.5,0.0,70.0,60.3,300.8,3
0412-UCCNP,1,4,2,165,1,12.28,48.0,59.2,3175.85,0.0,0.0,675.4,3851.25,55
0415-MOSGF,2,2,1,36,11,26.53,30.0,44.4,44.4,0.0,0.0,26.53,70.93,1
0419-YAAPX,5,3,1,166,1,14.21,23.0,85.3,4297.95,0.0,0.0,696.29,4994.24,49
0420-BWTPW,1,2,3,167,11,,16.0,25.5,215.2,0.0,0.0,0.0,215.2,8
0420-HLGXF,1,4,2,168,1,10.03,13.0,99.75,4036.0,0.0,0.0,391.17,4427.17,39
0420-TXVSG,4,4,1,169,1,37.71,15.0,66.1,4428.45,0.0,0.0,2488.86,6917.31,66
0422-OHQHQ,1,6,1,24,1,34.63,,20.55,295.95,0.0,0.0,519.45,815.4,15
0422-UXFAP,5,1,2,137,1,47.72,23.0,98.85,4947.55,0.0,130.0,2433.72,7511.27,51
0423-UDIJQ,1,5,3,170,1,7.11,12.0,49.2,447.9,0.0,0.0,63.99,511.89,9
0426-TIRNE,2,2,1,24,6,15.51,,20.9,20.9,0.0,0.0,15.51,36.41,1
0428-AXXLJ,6,1,2,24,1,3.58,,19.5,516.3,0.0,0.0,89.5,605.8,25
0428-IKYCP,1,3,2,97,1,48.68,18.0,87.0,1850.65,0.0,0.0,1070.96,2921.61,22
0430-IHCDJ,1,3,2,171,1,11.75,28.0,49.0,749.25,0.0,0.0,176.25,925.5,15
0431-APWVY,1,1,2,27,20,18.31,13.0,90.1,2598.95,0.0,0.0,512.68,3111.63,28
0432-CAJZV,1,2,1,27,5,5.39,10.0,90.7,237.65,0.0,0.0,16.17,253.82,3
0434-CSFON,5,3,2,49,1,38.15,14.0,100.5,4707.1,0.0,0.0,1793.05,6500.15,47
0436-TWFFZ,4,4,3,157,1,8.71,41.0,85.25,5714.2,1.31,0.0,583.57,6296.46,67
0439-IFYUN,3,3,2,172,1,21.09,18.0,74.7,1294.6,0.0,20.0,379.62,1694.22,18
0440-EKDCF,5,4,1,173,1,33.7,15.0,60.15,3753.2,0.0,0.0,2089.4,5842.6,62
0440-MOGPM,1,1,2,174,1,6.16,12.0,80.55,3263.9,0.0,0.0,252.56,3516.46,41
0440-QEXBZ,5,3,1,171,1,18.42,22.0,50.15,2139.1,0.0,0.0,810.48,2949.58,44
0440-UEDAI,1,1,1,175,1,33.88,6.0,94.45,5042.75,0.0,0.0,1795.64,6838.39,53
0442-TDYUO,1,4,1,24,1,33.06,,20.05,1036.0,0.0,0.0,1586.88,2622.88,48
0442-ZXKVS,5,1,2,176,1,43.71,12.0,115.6,6431.05,0.0,0.0,2360.34,8791.39,54
0447-BEMNG,1,3,2,177,18,,58.0,45.3,2145.0,0.0,140.0,0.0,2285.0,48
0447-RXSGD,6,3,2,84,1,25.68,6.0,99.65,2404.85,0.0,0.0,616.32,3021.17,24
0454-OKRCT,6,5,2,178,1,34.85,27.0,80.6,2651.1,0.0,0.0,1150.05,3801.15,33
0455-ENTCR,1,5,2,179,1,42.85,21.0,85.25,5538.35,0.0,0.0,2828.1,8366.45,66
0455-XFASS,1,3,2,13,5,1.67,19.0,69.55,200.2,33.8,0.0,5.01,171.41,3
0458-HEUZG,3,5,1,180,1,,13.0,35.4,450.4,0.0,100.0,0.0,550.4,13
0459-SPZHJ,1,5,1,181,1,13.45,69.0,83.5,5435.0,0.0,0.0,847.35,6282.35,63
0461-CVKMU,1,2,2,182,11,38.81,28.0,83.8,1900.25,0.0,0.0,892.63,2792.88,23
0463-TXOAK,1,5,1,21,1,23.12,,25.6,1334.5,0.0,0.0,1202.24,2536.74,52
0463-WZZKO,2,3,1,24,5,16.39,,20.75,67.1,0.0,0.0,49.17,116.27,3
0463-ZSDNT,1,3,2,183,1,30.3,73.0,56.75,503.25,0.0,30.0,303.0,836.25,10
0464-WJTKO,1,5,2,24,1,14.17,,20.1,1460.85,0.0,0.0,1020.24,2481.09,72
0468-YRPXN,6,3,1,35,1,48.2,19.0,98.8,2807.1,0.0,0.0,1397.8,4204.9,29
0471-ARVMX,5,1,2,159,1,22.74,18.0,104.85,6312.9,0.0,0.0,1409.88,7722.78,62
0471-LVHGK,1,1,2,184,12,15.91,29.0,73.0,3001.2,0.0,0.0,652.31,3653.51,41
0475-RIJEP,5,3,2,67,14,49.13,25.0,77.85,3365.85,0.0,0.0,2112.59,5478.44,43
0479-HMSWA,6,4,2,185,1,2.48,19.0,105.45,2715.3,0.0,0.0,64.48,2779.78,26
0480-BIXDE,3,3,2,61,1,10.68,23.0,96.8,1743.05,0.0,0.0,202.92,1945.97,19
0480-KYJVA,1,5,1,21,1,47.6,,24.25,1784.5,49.76,0.0,3427.2,5161.94,72
0481-SUMCB,5,1,2,168,1,34.12,15.0,102.15,4735.35,0.0,0.0,1535.4,6270.75,45
0484-FFVBJ,1,1,2,186,1,15.52,12.0,64.85,2010.95,0.0,0.0,496.64,2507.59,32
0484-JPBRU,1,3,2,21,1,41.21,,25.25,996.45,0.0,0.0,1689.61,2686.06,41
0485-ZBSLN,1,5,1,21,1,36.5,,24.75,1715.1,0.0,0.0,2372.5,4087.6,65
0486-HECZI,1,3,2,30,9,49.06,27.0,96.75,5238.9,0.0,0.0,2698.3,7937.2,55
0486-LGCCH,3,5,1,24,1,40.76,,19.65,225.75,0.0,0.0,448.36,674.11,11
0487-CRLZF,5,4,2,64,1,7.51,13.0,74.45,3721.9,0.0,0.0,367.99,4089.89,49
0487-RPVUM,1,2,2,187,1,15.15,28.0,99.4,5943.65,0.0,0.0,924.15,6867.8,61
0487-VVUVK,1,3,1,24,1,19.09,,19.15,477.6,0.0,0.0,477.25,954.85,25
0488-GSLFR,1,3,2,13,3,8.31,27.0,69.5,69.5,0.0,0.0,8.31,77.81,1
0489-WMEMG,3,1,2,188,1,25.85,53.0,49.45,1119.35,0.0,0.0,594.55,1713.9,23
0491-KAPQG,3,3,2,58,1,28.54,42.0,73.7,1558.7,0.0,0.0,599.34,2158.04,21
0495-RVCBF,1,3,2,103,20,33.88,26.0,79.7,79.7,0.0,0.0,33.88,113.58,1
0495-ZBNGW,1,3,2,189,13,6.66,14.0,-1.0,343.95,0.0,20.0,33.3,397.25,5
0496-AHOOK,6,6,2,190,1,32.86,30.0,74.4,1712.9,0.0,0.0,788.64,2501.54,24
0504-HHAPI,1,2,1,191,8,16.94,11.0,88.3,2467.75,0.0,0.0,457.38,2925.13,27
0505-SPOOW,4,5,2,24,1,11.71,,19.8,1397.65,0.0,0.0,819.7,2217.35,70
0506-LVNGN,1,3,1,3,2,42.33,9.0,75.55,349.65,0.0,0.0,211.65,561.3,5
0506-YLVKJ,1,4,1,24,1,45.92,,20.2,917.45,0.0,0.0,2112.32,3029.77,46
0508-OOLTO,1,3,2,13,5,29.03,10.0,71.65,135.75,0.0,0.0,58.06,193.81,2
0508-SQWPL,5,4,2,24,1,26.67,,20.1,1087.7,0.0,0.0,1520.19,2607.89,57
0511-JTEOY,2,2,3,13,7,10.19,9.0,71.1,71.1,0.0,0.0,10.19,81.29,1
0512-FLFDW,1,1,1,168,1,27.68,26.0,100.5,6029.0,0.0,0.0,1660.8,7689.8,60
0513-RBGPE,1,4,1,192,1,4.5,9.0,62.8,2278.75,16.97,0.0,166.5,2428.28,37
0515-YPMCW,1,3,1,193,2,42.87,8.0,70.45,70.45,0.0,10.0,42.87,123.32,1
0516-OOHAR,1,6,2,122,1,7.73,13.0,100.35,2799.0,0.0,0.0,216.44,3015.44,28
0516-QREYC,1,4,1,24,1,18.39,,20.3,459.95,0.0,0.0,441.36,901.31,24
0516-UXRMT,1,1,2,194,1,23.88,47.0,92.05,5755.8,14.21,0.0,1480.56,7222.15,62
0516-VRYBW,3,6,2,24,11,8.95,,20.15,390.85,0.0,0.0,161.1,551.95,18
0516-WJVXC,1,2,2,71,4,3.61,69.0,54.2,308.25,0.0,0.0,18.05,326.3,5
0519-DRGTI,1,2,1,24,1,42.46,,20.35,442.6,0.0,0.0,849.2,1291.8,20
0519-XUZJU,1,2,3,13,17,26.0,8.0,70.75,70.75,0.0,0.0,26.0,96.75,1
0520-FDVVT,1,1,2,122,18,39.84,48.0,102.35,3626.1,0.0,0.0,1394.4,5020.5,35
0523-VNGTF,1,4,2,120,1,,23.0,50.5,2566.3,0.0,0.0,0.0,2566.3,52
0524-IAVZO,6,3,2,146,8,4.82,41.0,85.0,2624.25,0.0,0.0,144.6,2768.85,30
0526-SXDJP,4,5,2,149,1,,17.0,42.1,2962.0,0.0,0.0,0.0,2962.0,72
0529-ONKER,3,2,2,18,11,46.38,19.0,75.65,1146.65,0.0,0.0,695.7,1842.35,15
0530-IJVDB,4,4,2,12,1,26.67,17.0,114.6,7882.5,0.0,0.0,1866.9,9749.4,70
0531-XBKMM,1,5,2,195,1,32.12,17.0,65.7,4378.9,0.0,0.0,2119.92,6498.82,66
0531-ZZJWQ,1,4,2,18,1,42.9,27.0,74.0,4052.4,0.0,0.0,2359.5,6411.9,55
0533-BNWKF,5,3,2,196,7,42.82,27.0,85.45,4874.7,0.0,90.0,2355.1,7319.8,55
0533-UCAAU,1,1,1,197,1,48.16,10.0,71.1,4140.1,0.0,0.0,2745.12,6885.22,57
0536-ACXIP,1,4,2,163,1,44.2,2.0,109.55,8165.1,0.0,0.0,3182.4,11347.5,72
0536-BGFMZ,1,2,1,24,1,42.33,,20.5,563.05,0.0,0.0,1185.24,1748.29,28
0536-ESJEP,1,4,2,198,1,14.18,25.0,74.55,4191.45,0.0,0.0,765.72,4957.17,54
0537-QYZZN,6,4,2,199,1,4.06,28.0,79.85,1857.75,0.0,0.0,97.44,1955.19,24
0541-FITGH,2,3,3,200,5,48.39,24.0,62.15,113.1,0.0,0.0,96.78,209.88,2
0547-HURJB,3,2,1,24,1,19.38,,21.05,235.8,0.0,0.0,232.56,468.36,12
0549-CYCQN,1,1,2,67,1,24.92,11.0,79.6,3974.7,16.73,0.0,1270.92,5228.89,51
0550-DCXLH,1,2,3,201,1,40.99,21.0,73.35,931.55,49.02,0.0,532.87,1415.4,13
0556-FJEGU,5,5,2,202,1,47.47,69.0,70.1,4048.95,0.0,0.0,2753.26,6802.21,58
0557-ASKVU,3,1,1,203,1,44.97,7.0,54.4,957.1,0.0,0.0,809.46,1766.56,18
0559-CKHUS,6,4,1,24,1,49.96,,19.55,521.8,0.0,0.0,1448.84,1970.64,29
0562-FGDCR,1,5,1,204,1,21.84,30.0,74.55,5430.65,0.0,0.0,1572.48,7003.13,72
0562-HKHML,4,5,1,21,1,18.99,,23.9,1626.4,0.0,0.0,1348.29,2974.69,71
0562-KBDVM,4,4,2,15,1,,11.0,44.6,3058.15,0.0,0.0,0.0,3058.15,70
0564-JJHGS,1,3,2,70,6,19.22,10.0,95.5,829.1,0.0,0.0,172.98,1002.08,9
0564-MUUQK,1,3,2,205,1,38.71,48.0,95.5,1916.2,0.0,0.0,774.2,2690.4,20
0565-IYCGT,4,1,1,206,7,29.38,9.0,78.6,5356.45,0.0,0.0,2027.22,7383.67,69
0565-JUPYD,1,6,1,207,1,21.45,85.0,104.5,6590.8,0.0,0.0,1351.35,7942.15,63
0567-GGCAC,1,2,2,117,1,15.84,14.0,61.4,438.9,0.0,0.0,110.88,549.78,7
0567-XRHCU,1,4,1,96,1,,59.0,43.95,2960.1,0.0,0.0,0.0,2960.1,69
0568-ONFPC,2,3,2,21,16,40.05,,25.9,135.0,0.0,0.0,200.25,335.25,5
0570-BFQHT,1,2,2,208,1,32.57,13.0,80.55,653.9,2.28,0.0,293.13,944.75,9
0572-ZJKLT,5,5,1,209,1,49.26,18.0,99.65,4630.2,9.35,0.0,2265.96,6886.81,46
0575-CUQOV,5,1,2,4,1,17.05,21.0,97.95,5867.0,0.0,0.0,1023.0,6890.0,60
0576-WNXXC,1,3,2,16,17,39.49,7.0,95.55,2510.2,0.0,0.0,1066.23,3576.43,27
0577-WHMEV,3,2,2,210,1,27.83,52.0,90.7,1374.9,0.0,0.0,445.28,1820.18,16
0578-SKVMF,1,2,2,211,2,4.01,53.0,83.3,1845.9,0.0,0.0,88.22,1934.12,22
0580-PIQHM,5,1,2,212,1,14.73,82.0,101.6,3930.55,0.0,0.0,603.93,4534.48,41
0581-BXBUB,1,5,2,213,1,35.67,8.0,72.75,317.75,0.0,0.0,142.68,460.43,4
0581-MDMPW,6,3,1,51,1,44.09,9.0,88.95,2072.75,0.0,0.0,1058.16,3130.91,24
0582-AVCLN,1,5,1,24,1,43.19,,20.3,743.05,0.0,0.0,1641.22,2384.27,38
0584-BJQGZ,1,3,2,214,1,28.05,85.0,78.35,1837.9,0.0,0.0,701.25,2539.15,25
0585-EGDDA,5,3,2,208,1,39.22,27.0,80.0,3168.75,41.74,0.0,1568.8,4695.81,40
0587-DMGBH,1,3,2,215,12,37.79,25.0,49.85,365.55,13.01,10.0,302.32,664.86,8
0594-UFTUL,3,3,1,24,1,40.2,,19.85,252.0,0.0,0.0,522.6,774.6,13
0595-ITUDF,1,3,2,194,1,34.58,27.0,91.8,5960.5,0.0,0.0,2213.12,8173.62,64
0596-BQCEQ,1,3,2,122,2,48.58,13.0,100.15,6283.3,0.0,0.0,3011.96,9295.26,62
0599-XNYDO,1,3,2,13,1,43.49,28.0,69.8,1540.35,0.0,0.0,869.8,2410.15,20
0601-WZHJF,3,2,2,216,10,,12.0,46.35,667.7,0.0,0.0,0.0,667.7,14
0602-DDUML,1,5,3,217,1,36.14,48.0,69.75,3894.4,0.0,0.0,2059.98,5954.38,57
0603-OLQDC,3,3,3,218,1,27.07,29.0,69.85,837.5,0.0,0.0,324.84,1162.34,12
0603-TPMIB,5,5,1,21,1,42.37,,25.45,1534.05,0.0,0.0,2499.83,4033.88,59
0604-THJFP,5,4,1,201,1,8.28,22.0,75.95,4542.35,0.0,0.0,488.52,5030.87,59
0607-DAAHE,5,5,2,24,9,26.21,,19.75,1052.35,0.0,0.0,1389.13,2441.48,53
0607-MVMGC,1,6,1,174,1,39.82,13.0,78.75,3600.65,0.0,0.0,1791.9,5392.55,45
0608-JDVEC,5,5,2,24,1,1.87,,19.8,1013.2,0.0,0.0,93.5,1106.7,50
0611-DFXKO,3,3,1,27,17,18.05,5.0,89.0,1820.45,0.0,0.0,361.0,2181.45,20
0612-RTZZA,2,2,2,167,18,,15.0,25.25,25.25,0.0,0.0,0.0,25.25,1
0613-WUXUM,1,4,1,24,1,38.63,,19.2,1401.4,0.0,0.0,2704.1,4105.5,70
0616-ATFGB,2,2,2,20,2,,18.0,25.05,25.05,0.0,0.0,0.0,25.05,1
0617-AQNWT,1,5,2,219,7,,27.0,47.85,3147.5,0.0,0.0,0.0,3147.5,64
0617-FHSGK,1,2,1,220,21,19.08,24.0,75.2,3678.3,0.0,20.0,934.92,4633.22,49
0618-XWMSS,6,3,2,73,9,44.28,5.0,74.9,2068.55,0.0,0.0,1239.84,3308.39,28
0619-OLYUR,1,4,1,221,1,47.83,27.0,111.9,8071.05,0.0,0.0,3443.76,11514.81,72
0620-DLSLK,1,3,1,222,1,34.18,19.0,81.9,1028.9,0.0,0.0,444.34,1473.24,13
0620-XEFWH,2,2,1,24,1,39.04,,18.85,84.2,0.0,0.0,156.16,240.36,4
0621-CXBKL,5,5,3,24,1,10.32,,18.7,1005.7,0.0,0.0,546.96,1552.66,53
0621-HJWXJ,5,3,2,67,1,21.15,24.0,81.55,5029.05,0.0,0.0,1332.45,6361.5,63
0621-JFHOL,3,4,3,223,1,,29.0,29.6,299.05,0.0,0.0,0.0,299.05,10
0621-TSSMU,1,6,1,24,1,48.87,,19.95,1126.75,0.0,0.0,2736.72,3863.47,56
0621-TWIEM,3,3,2,224,11,34.44,69.0,45.55,402.6,0.0,0.0,344.4,747.0,10
0623-EJQEG,5,6,2,225,1,2.72,16.0,93.55,6069.25,0.0,30.0,176.8,6276.05,65
0623-GDISB,1,3,2,105,5,16.42,21.0,48.45,48.45,0.0,0.0,16.42,64.87,1
0623-IIHUG,1,3,2,226,7,,8.0,-10.0,840.1,0.0,0.0,0.0,840.1,21
0625-AFOHS,6,5,1,24,1,34.44,,20.2,558.8,0.0,0.0,998.76,1557.56,29
0626-QXNGV,1,4,1,21,1,37.98,,24.15,1776.45,0.0,0.0,2734.56,4511.01,72
0628-CNQRM,1,1,2,227,8,19.8,17.0,67.5,1544.05,0.0,0.0,435.6,1979.65,22
0634-SZPQA,1,3,2,29,12,3.55,4.0,90.05,2169.8,27.38,0.0,81.65,2224.07,23
0635-WKOLD,5,6,1,228,1,23.74,22.0,70.75,2921.75,0.0,0.0,949.6,3871.35,40
0637-KVDLV,2,3,2,18,8,17.22,30.0,76.5,162.45,0.0,0.0,34.44,196.89,2
0637-UBJRP,3,2,2,229,12,29.92,21.0,84.05,1095.3,23.97,0.0,388.96,1460.29,13
0637-YLETY,3,3,1,16,10,18.99,30.0,95.6,1555.65,0.0,0.0,303.84,1859.49,16
0639-TSIQW,4,3,1,14,13,37.5,30.0,102.95,6886.25,0.0,0.0,2512.5,9398.75,67
0640-YJTPY,4,5,2,24,1,5.7,,21.0,1493.75,0.0,0.0,410.4,1904.15,72
0641-EVBOJ,1,3,1,230,5,44.97,16.0,82.3,214.4,0.0,20.0,134.91,369.31,3
0643-OKLRP,1,2,2,231,4,38.31,7.0,80.35,3825.85,0.0,90.0,1800.57,5716.42,47
0644-OQMDK,2,3,2,13,1,6.18,12.0,70.65,293.85,0.0,0.0,24.72,318.57,4
0650-BWOZN,1,4,2,213,1,7.51,24.0,73.55,1359.45,0.0,0.0,135.18,1494.63,18
0654-HMSHN,3,2,2,41,11,42.65,3.0,104.4,2157.95,0.0,0.0,895.65,3053.6,21
0654-PQKDW,1,1,2,232,1,42.05,20.0,70.75,4263.45,0.0,0.0,2607.1,6870.55,62
0655-RBDUG,2,3,2,49,2,9.25,29.0,98.05,713.0,0.0,0.0,64.75,777.75,7
0655-YDGFJ,6,2,2,47,1,10.06,25.0,48.95,1323.7,0.0,0.0,291.74,1615.44,29
0657-DOGUM,5,1,2,233,1,44.72,13.0,60.6,2985.25,0.0,100.0,2146.56,5231.81,48
0661-KBKPA,1,1,1,234,1,31.86,56.0,78.75,3942.45,0.0,0.0,1688.58,5631.03,53
0661-KQHNK,1,6,1,24,1,30.01,,19.0,105.5,0.0,0.0,180.06,285.56,6
0661-WCQNQ,3,1,1,235,1,7.68,7.0,56.25,1292.2,0.0,100.0,168.96,1561.16,22
0661-XEYAN,1,3,3,236,2,,26.0,25.8,25.8,0.0,20.0,0.0,45.8,1
0665-XHDJU,1,4,2,84,1,34.95,48.0,99.4,7285.7,0.0,0.0,2516.4,9802.1,72
0666-UXTJO,6,3,1,97,1,29.66,29.0,85.2,2874.45,0.0,0.0,1008.44,3882.89,34
0667-NSRGI,1,1,1,237,1,17.03,15.0,69.55,3435.6,0.0,0.0,817.44,4253.04,48
0668-OGMHD,3,2,2,25,1,,59.0,28.5,629.35,0.0,0.0,0.0,629.35,21
0670-ANMUU,1,6,1,238,1,16.57,5.0,97.65,6687.85,0.0,0.0,1176.47,7864.32,71
0670-KDOMA,2,3,1,24,5,28.18,,20.25,20.25,0.0,0.0,28.18,48.43,1
0673-IGUQO,1,2,1,24,5,30.09,,20.45,20.45,0.0,0.0,30.09,50.54,1
0674-DGMAQ,6,4,2,239,1,43.54,3.0,93.5,2970.8,0.0,0.0,1393.28,4364.08,32
0674-EYYZV,1,3,2,113,5,36.33,4.0,54.65,54.65,0.0,0.0,36.33,90.98,1
0674-GCDXG,5,4,2,240,1,42.59,85.0,71.9,4479.2,0.0,0.0,2683.17,7162.37,63
0675-NCDYU,4,4,1,12,1,28.86,20.0,116.4,8543.25,0.0,0.0,2077.92,10621.17,72
0678-RLHVP,5,5,2,41,1,12.92,19.0,105.55,5682.25,0.0,0.0,684.76,6367.01,53
0679-IDSTG,1,3,2,13,2,37.3,8.0,69.25,69.25,0.0,0.0,37.3,106.55,1
0679-TDGAK,1,6,2,241,1,31.83,47.0,75.5,4025.6,0.0,100.0,1591.5,5717.1,50
0680-DFNNY,1,3,2,49,13,40.7,29.0,101.1,1504.05,0.0,0.0,610.5,2114.55,15
0682-USIXD,1,3,2,5,1,14.81,25.0,86.05,1818.9,0.0,0.0,311.01,2129.91,21
0684-AOSIH,1,3,2,218,4,12.04,5.0,95.0,95.0,0.0,0.0,12.04,107.04,1
0685-MLYYM,2,2,2,13,9,9.86,21.0,70.75,154.85,0.0,0.0,19.72,174.57,2
0687-ZVTHB,5,6,1,242,13,26.75,51.0,72.45,4653.85,14.23,0.0,1738.75,6378.37,65
0689-DSXGL,5,2,2,182,1,16.87,24.0,85.8,4433.3,0.0,0.0,877.24,5310.54,52
0689-NKYLF,3,3,2,97,11,35.4,18.0,83.2,1060.6,0.0,0.0,460.2,1520.8,13
0690-SRQID,2,3,1,24,1,18.28,,19.65,67.55,0.0,0.0,73.12,140.67,4
0691-IFBQW,1,1,2,163,7,2.37,20.0,110.0,4874.8,0.0,0.0,109.02,4983.82,46
0691-JVSYA,1,1,2,61,2,40.62,73.0,94.85,5000.2,18.55,0.0,2152.86,7134.51,53
0691-NIKRI,5,1,1,111,1,16.73,14.0,105.95,4335.2,0.0,0.0,669.2,5004.4,40
0696-UKTOX,1,2,2,243,1,8.4,27.0,54.15,1312.45,0.0,40.0,193.2,1545.65,23
0697-ZMSWS,1,3,2,146,6,6.91,53.0,85.65,338.9,0.0,0.0,27.64,366.54,4
0699-NDKJM,5,3,2,112,1,,22.0,58.75,3437.45,0.0,0.0,0.0,3437.45,57
0701-RFGFI,5,3,2,70,1,8.18,53.0,95.4,4613.95,0.0,0.0,400.82,5014.77,49
0701-TJSEF,2,3,2,244,1,32.31,24.0,68.25,576.95,0.0,0.0,290.79,867.74,9
0702-PGIBZ,2,3,2,84,7,26.16,85.0,101.7,364.55,1.48,0.0,104.64,467.71,4
0704-VCUMB,1,5,1,24,1,10.94,,20.25,1278.8,5.15,0.0,667.34,1940.99,61
0707-HOVVN,4,4,2,245,1,47.27,3.0,75.5,5212.65,0.0,0.0,3308.9,8521.55,70
0708-LGSMF,3,3,2,44,1,14.32,4.0,65.85,902.25,0.0,0.0,186.16,1088.41,13
0708-SJDIS,6,2,1,246,1,45.28,27.0,65.0,2157.5,0.0,0.0,1539.52,3697.02,34
0709-TVGUR,1,3,2,18,2,17.56,27.0,74.55,622.9,33.25,0.0,158.04,747.69,9
0716-BQNDX,1,5,2,238,1,2.21,11.0,93.75,5625.55,0.0,0.0,125.97,5751.52,57
0719-SYFRB,3,3,3,192,12,36.24,30.0,61.65,713.75,0.0,0.0,434.88,1148.63,12
0722-SVSFK,1,3,2,35,1,39.02,25.0,100.4,715.0,0.0,0.0,273.14,988.14,7
0722-TROQR,1,3,2,18,14,26.23,29.0,74.9,321.75,0.0,0.0,104.92,426.67,4
0723-DRCLG,1,3,2,220,8,31.27,11.0,74.45,74.45,0.0,10.0,31.27,115.72,1
0723-FDLAY,5,1,2,247,1,49.57,21.0,85.25,3704.15,0.0,100.0,2181.08,5985.23,44
0723-VSOBE,5,6,2,248,1,,4.0,34.2,1596.6,0.0,0.0,0.0,1596.6,45
0725-CXOTM,1,1,1,157,1,44.7,59.0,89.65,3348.1,0.0,0.0,1609.2,4957.3,36
0727-BMPLR,1,1,2,137,12,37.38,7.0,100.0,5509.3,0.0,100.0,2055.9,7665.2,55
0727-BNRLG,4,4,1,144,1,49.35,30.0,97.65,6743.55,0.0,0.0,3405.15,10148.7,69
0727-IWKVK,2,3,2,208,21,19.18,27.0,79.9,741.7,0.0,0.0,172.62,914.32,9
0730-BGQGF,4,5,1,249,1,15.71,57.0,90.3,6287.3,0.0,100.0,1115.41,7502.71,71
0730-KOAVE,6,3,1,250,1,41.66,28.0,94.3,2679.7,0.0,0.0,1249.8,3929.5,30
0731-EBJQB,5,1,2,24,1,5.65,,20.4,1090.65,0.0,0.0,293.8,1384.45,52
0732-OCQOC,5,4,2,21,1,5.32,,25.05,1270.25,0.0,0.0,276.64,1546.89,52
0733-VUNUW,1,3,2,251,2,8.99,5.0,55.65,1400.55,0.0,60.0,215.76,1676.31,24
0734-OXWBT,2,2,1,6,5,25.04,17.0,70.7,225.65,0.0,0.0,75.12,300.77,3
0739-UUAJR,4,4,1,252,1,,14.0,53.8,3952.45,0.0,0.0,0.0,3952.45,72
0742-LAFQK,1,4,2,212,1,28.86,8.0,99.15,7422.1,0.0,0.0,2077.92,9500.02,72
0742-MOABM,1,2,1,188,7,9.67,22.0,50.05,179.35,0.0,0.0,38.68,218.03,4
0742-NXBGR,2,3,2,208,2,33.41,28.0,82.3,82.3,0.0,0.0,33.41,115.71,1
0743-HNPFG,1,1,1,253,1,17.95,14.0,69.75,3562.5,0.0,0.0,915.45,4477.95,51
0743-HRVFF,1,1,2,254,1,,76.0,56.15,2898.95,0.0,0.0,0.0,2898.95,51
0744-BIKKF,4,5,2,59,1,11.41,17.0,86.65,6224.8,0.0,0.0,821.52,7046.32,72
